CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,RESTRINGE_SEXO,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,MAX_POST_UNIV,EXCLUYE_DESDE_PREFERENCIA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,IMPARTIDO_ANTES_2019,ACREDITADA_3AÑOS
34020,34,MEDICINA,UNIVERSIDAD DE TALCA,7,20,30,10,10,10,,20.0,S,485,,75,5.0,,,,N,,,N,21,21,,N,,0,S,5,7,,,
34021,34,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,50,15.0,,,,N,,,N,21,21,1.0,N,,0,S,8,7,,,
34022,34,TECNOLOGIA MEDICA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,80,10.0,,,,N,,,N,21,21,,N,,0,S,8,7,,,
34023,34,ODONTOLOGIA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,65,5.0,,,,N,,,N,21,21,,N,,0,S,6,7,,,
34024,34,KINESIOLOGIA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,60,5.0,,,,N,,,N,21,21,,N,,0,S,7,7,,,
34025,34,FONOAUDIOLOGIA,UNIVERSIDAD DE TALCA,7,20,30,20,20,0,,10.0,N,485,,50,5.0,,,,N,,,N,21,21,1.0,N,,0,S,9,7,,,
34026,34,ENFERMERIA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,65,15.0,,,,N,,,N,21,21,,N,,0,S,7,7,,,
34027,34,NUTRICION Y DIETETICA,UNIVERSIDAD DE TALCA,7,20,30,10,20,0,,20.0,N,485,,60,15.0,,,,N,,,N,21,21,1.0,N,,0,S,8,7,,,
34028,34,PEDAGOGÍA EN EDUCACIÓN PARVULARIA MENCIÓN EN INGLÉS,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,10.0,N,485,,20,15.0,,,,N,,,S,21,21,3.0,S,,1,S,10,7,,S,S
34029,34,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA MENCIÓN INGLÉS,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,10.0,N,485,,20,10.0,,,,N,,,S,21,21,3.0,S,,1,S,9,7,,S,S
34030,34,INGENIERÍA CIVIL EN BIOINFORMÁTICA,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,40,5.0,,,,N,,,N,21,21,3.0,N,,0,S,11,7,2.0,,
34037,34,INGENIERÍA CIVIL EN OBRAS CIVILES,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,60,10.0,,,,N,,,N,21,21,3.0,N,,0,S,10,7,3.0,,
34038,34,INGENIERÍA CIVIL MECATRÓNICA,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,60,5.0,,,,N,,,N,21,21,3.0,N,,0,S,11,7,3.0,,
34039,34,INGENIERÍA CIVIL MECÁNICA,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,40,10.0,,,,N,,,N,21,21,3.0,N,,0,S,11,7,2.0,,
34041,34,PSICOLOGIA,UNIVERSIDAD DE TALCA,7,20,30,15,25,0,10.0,10.0,N,485,,135,10.0,,,,N,,,S,21,21,3.0,N,,0,S,8,7,,,
34042,34,PEDAGOGÍA EN EDUCACIÓN PARVULARIA CON MENCIÓN EN ALEMÁN,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,10.0,N,485,,5,5.0,,,,N,,,S,21,21,3.0,S,,1,N,0,13,,S,S
34048,34,PEDAGOGIA EN EDUCACIÓN MEDIA EN INGLÉS,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,,N,485,,30,10.0,,,,N,,,N,21,21,3.0,S,,1,S,7,7,,S,S
34049,34,PEDAGOGÍA EN EDUCACIÓN MEDIA EN ALEMÁN,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,,N,485,,10,5.0,,,,N,,,N,21,21,3.0,S,,1,N,0,13,,S,S
34051,34,DERECHO,UNIVERSIDAD DE TALCA,7,20,30,25,10,0,15.0,,N,485,,120,10.0,,,,N,,,N,21,21,2.0,N,,0,S,7,7,,,
34052,34,DERECHO,UNIVERSIDAD DE TALCA,7,20,30,25,10,0,15.0,,N,485,,50,10.0,,,,N,,,N,21,21,,N,,0,N,0,13,,,
34055,34,AUDITORIA E INGENIERIA EN CONTROL DE GESTIÓN,UNIVERSIDAD DE TALCA,7,20,30,10,30,0,10.0,10.0,N,485,,75,10.0,,,,N,,,S,21,21,3.0,N,,0,S,9,7,,,
34060,34,ARQUITECTURA,UNIVERSIDAD DE TALCA,7,20,30,15,25,0,10.0,,N,485,,70,10.0,,,,N,,,N,21,21,3.0,N,,0,S,10,7,,,
34062,34,DISEÑO,UNIVERSIDAD DE TALCA,7,20,30,20,20,0,10.0,10.0,N,485,,40,15.0,,,,N,,,S,21,21,3.0,N,,0,S,9,7,,,
34068,34,INGENIERIA CIVIL DE MINAS,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,60,10.0,,,,N,,,N,21,21,3.0,N,,0,S,10,7,3.0,,
34069,34,PEDAGOGÍA EN EDUCACIÓN GENERAL BÁSICA CON MENCIÓN EN ALEMÁN,UNIVERSIDAD DE TALCA,7,20,30,30,10,0,10.0,10.0,N,485,,10,5.0,,,,N,,,S,21,21,3.0,S,,1,N,0,13,,S,S
34078,34,INGENIERÍA CIVIL ELÉCTRICA,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,50,5.0,,,,N,,,N,21,21,3.0,N,,0,S,10,7,3.0,,
34079,34,INGENIERÍA EN DESARROLLO DE VIDEOJUEGOS Y REALIDAD VIRTUAL,UNIVERSIDAD DE TALCA,7,20,30,10,20,10,,10.0,S,485,,60,5.0,,,,N,,,N,21,21,3.0,N,,0,S,8,7,3.0,,
34084,34,PEDAGOGÍA EN EDUCACIÓN MEDIA EN MATEMÁTICA Y FÍSICA,UNIVERSIDAD DE TALCA,7,20,30,10,25,5,,10.0,S,485,,20,10.0,,,,N,,,N,21,21,1.0,S,,1,S,7,7,,S,S
34085,34,PEDAGOGÍA EN EDUCACIÓN MEDIA EN BIOLOGÍA Y QUÍMICA,UNIVERSIDAD DE TALCA,7,20,30,10,30,0,,10.0,N,485,,20,10.0,,,,N,,,N,21,21,1.0,S,,1,S,7,7,,S,N
34086,34,BIOQUÍMICA,UNIVERSIDAD DE TALCA,7,20,30,10,25,0,,15.0,N,485,,45,10.0,,,,N,,,N,21,21,1.0,N,,0,S,8,7,,,
34087,34,LICENCIATURA EN INTERPRETACIÓN Y FORMACIÓN MUSICAL ESPECIALIZADA,UNIVERSIDAD DE TALCA,7,10,10,10,10,0,10.0,,N,485,,15,5.0,,,,S,PONDERA,50.0,N,21,21,3.0,N,,0,S,1,7,,,
34088,34,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD DE TALCA,7,20,30,20,20,0,10.0,,N,485,,40,10.0,,,,N,,,N,21,21,1.0,N,,0,S,9,7,,,
34101,34,TERAPIA OCUPACIONAL,UNIVERSIDAD DE TALCA,7,20,30,15,25,0,10.0,10.0,N,485,,50,10.0,,,,N,,,S,21,21,,N,,0,S,7,7,,,
35001,35,KINESIOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,70,10.0,,,,N,,,N,21,21,5.0,N,,0,S,11,7,,,
35002,35,ENFERMERÍA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,70,10.0,,,,N,,,N,21,21,4.0,N,,0,S,11,7,,,
35004,35,PSICOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,75,10.0,,,,N,,,S,21,21,2.0,N,,0,S,12,7,,,
35005,35,MEDICINA,UNIVERSIDAD CATOLICA DEL MAULE,7,20,30,10,25,0,,15.0,N,485,500.0,70,5.0,,,,N,,,N,21,21,2.0,N,,0,S,2,7,,,
35006,35,ENFERMERÍA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,70,10.0,,,,N,,,N,21,21,4.0,N,,0,S,10,7,,,
35007,35,NUTRICION Y DIETETICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,70,10.0,,,,N,,,N,21,21,2.0,N,,0,S,12,7,,,
35011,35,PEDAGOGIA EN EDUCACION  FISICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,,10.0,N,485,500.0,60,,,,,N,,,N,21,21,2.0,S,,0,S,12,7,,S,S
35013,35,PEDAGOGIA EN RELIGION Y FILOSOFIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,10,0,20.0,,N,485,500.0,10,,,,,N,,,N,21,21,2.0,S,,0,S,3,7,,S,S
35016,35,"PEDAGOGIA EN CIENCIAS. M/ BIOLOGIA, QUIMICA O FISICA",UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,15,0,,25.0,N,485,500.0,25,,,,,N,,,N,21,21,2.0,S,,0,S,15,7,,S,S
35017,35,PEDAGOGIA EN MATEMATICA Y COMPUTACION,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,40,,,,,N,,,N,21,21,2.0,S,,0,S,10,7,,S,S
35018,35,PED.EDUCACION GENERAL BASICA: M/LENGUAJE-MATEM. -CS. NAT.  Y CS.SOC.,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,40,,,,,N,,,S,21,21,2.0,S,,0,S,7,7,,S,S
35019,35,PEDAGOGIA EN INGLES,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,15,0,10.0,,N,485,500.0,75,10.0,,,,N,,,N,21,21,2.0,S,,0,S,8,7,,S,S
35020,35,PEDAGOGÍA EN EDUCACIÓN ESPECIAL CON MENCIÓN,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,15,0,,10.0,N,485,500.0,45,,,,,N,,,N,21,21,2.0,S,,0,S,10,7,,S,S
35023,35,PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,15,0,10.0,,N,485,500.0,40,,,,,N,,,N,21,21,2.0,S,,0,S,8,7,,S,S
35029,35,AGRONOMIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,55,10.0,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35033,35,INGENIERIA EN BIOTECNOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,15,5,,15.0,S,485,500.0,50,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35040,35,INGENIERIA CIVIL INFORMATICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,105,20.0,,,,N,,,N,21,21,2.0,N,,0,S,13,7,4.0,,
35041,35,INGENIERIA EN CONSTRUCCION,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,50,,,,,N,,,N,21,21,2.0,N,,0,S,6,7,,,
35052,35,TRABAJO SOCIAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,10,0,15.0,,N,485,500.0,25,,,,,N,,,N,21,21,2.0,N,,0,S,15,7,,,
35055,35,SOCIOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,25,,,,,N,,,N,21,21,2.0,N,,0,S,5,7,,,
35056,35,INGENIERIA COMERCIAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,110,10.0,,,,N,,,N,21,21,2.0,N,,0,S,12,7,,,
35057,35,INGENIERIA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,115,20.0,,,,N,,,N,21,21,2.0,N,,0,S,13,7,4.0,,
35058,35,INGENIERIA CIVIL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,70,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35059,35,INGENIERIA DE EJECUCIÓN EN COMPUTACIÓN E INFORMÁTICA (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,20,,,,,N,,,N,21,21,2.0,N,,0,S,7,7,,,
35060,35,CONSTRUCCIÓN CIVIL (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,7,7,,,
35061,35,"PED.EDUCACIÓN GENERAL BÁSICA:M/LENGUAJE,MATEM. CS.NAT. Y CS.SOC.",UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,35,,,,,N,,,S,21,21,2.0,S,,0,S,10,7,,S,S
35062,35,DERECHO,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,10,0,15.0,,N,485,500.0,90,15.0,,,,N,,,N,21,21,5.0,N,,0,S,13,7,,,
35064,35,ADMINISTRACIÓN PÚBLICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,,N,485,500.0,20,10.0,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35065,35,INGENIERÍA CIVIL ELECTRÓNICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,35,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35066,35,TRABAJO SOCIAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,10,0,15.0,,N,485,500.0,60,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35068,35,TECNOLOGÍA MÉDICA CON MENCIÓN EN IMAGENOLOGIA U OFTALMOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,65,10.0,,,,N,,,N,21,21,3.0,N,,0,S,11,7,,,
35069,35,INGENIERÍA EN ESTADÍSTICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,10.0,10.0,S,485,500.0,20,,,,,N,,,S,21,21,2.0,N,,0,S,15,7,,,
35071,35,QUÍMICA Y FARMACIA,UNIVERSIDAD CATOLICA DEL MAULE,7,20,30,10,25,0,,15.0,N,485,500.0,75,10.0,,,,N,,,N,21,21,2.0,N,,0,S,11,7,,,
35072,35,ARQUITECTURA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,10.0,N,485,500.0,60,15.0,,,,N,,,S,21,21,2.0,N,,0,S,8,7,,,
35073,35,INGENIERÍA EN RECURSOS NATURALES,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,15,5,,15.0,S,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,15,7,,,
35074,35,CONTADOR PÚBLICO Y AUDITOR,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,35,,,,,N,,,N,21,21,2.0,N,,0,S,14,7,,,
35075,35,CONTADOR PÚBLICO Y AUDITOR,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,30,5.0,,,,N,,,N,21,21,2.0,N,,0,S,14,7,,,
35076,35,PEDAGOGÍA EN EDUCACIÓN PARVULARIA CON MENCIÓN,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,35,,,,,N,,,S,21,21,2.0,S,,0,S,10,7,,S,S
35077,35,PEDAGOGÍA EN EDUCACIÓN PARVULARIA CON MENCIÓN,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,25,,,,,N,,,S,21,21,2.0,S,,0,S,10,7,,S,S
35078,35,GEOLOGÍA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,0,,15.0,N,485,500.0,60,10.0,,,,N,,,N,21,21,2.0,N,,0,S,12,7,,,
35079,35,BIOINGENIERÍA MÉDICA,UNIVERSIDAD CATOLICA DEL MAULE,7,20,30,10,25,5,,10.0,S,485,500.0,50,10.0,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35080,35,TERAPIA OCUPACIONAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,55,,,,,N,,,S,21,21,2.0,N,,0,S,10,7,,,
35081,35,MEDICINA VETERINARIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,15,0,,20.0,N,485,500.0,35,5.0,,,,N,,,N,21,21,2.0,N,,0,S,11,7,,,
35082,35,BACHILLERATO EN CIENCIAS BIOMÉDICAS,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,0,,15.0,N,485,500.0,40,10.0,,,,N,,,N,21,21,2.0,N,,0,S,8,7,,,
35083,35,INGENIERIA EJECUCIÓN EN GEOMENSURA (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,5,7,,,
35084,35,INGENIERIA EN AUTOMATIZACIÓN Y CONTROL (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,5,7,,,
35085,35,INGENIERÍA MATEMÁTICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,20,,,,,N,,,N,21,21,2.0,N,,0,S,15,7,,,
35086,35,PEDAGOGÍA EN EDUCACIÓN ESPECIAL CON MENCIÓN,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,15,0,,10.0,N,485,500.0,25,,,,,N,,,N,21,21,2.0,S,,0,S,10,7,,S,S
35087,35,PSICOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,45,5.0,,,,N,,,S,21,21,2.0,N,,0,S,6,7,,,
35088,35,"PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES",UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,10,0,20.0,,N,485,500.0,40,,,,,N,,,N,21,21,2.0,S,,0,S,10,7,,N,N
35089,35,INGENIERIA EN EJECUCIÓN INDUSTRIAL (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35090,35,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,35,5.0,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
35091,35,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,,
36001,36,DERECHO,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,40,15,10,0,20.0,20.0,N,458,,125,30.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,,,
36002,36,BIOLOGÍA MARINA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,0,15.0,15.0,N,458,,40,20.0,,,,N,,,S,21,21,2.0,N,,0,S,10,8,8.0,,
36009,36,EDUCACIÓN DE PÁRVULOS,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,60,25.0,,,,N,,,S,21,21,2.0,S,,1,S,10,8,,S,S
36010,36,PEDAGOGIA EN EDUCACIÓN BÁSICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,2.0,S,,1,S,15,8,,S,S
36011,36,PERIODISMO,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,65,35.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,,
36012,36,INGENIERÍA COMERCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,140,30.0,,,,N,,,S,21,21,2.0,N,,0,S,30,8,,,
36016,36,CONTADOR AUDITOR,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,N,,0,S,25,8,,,
36020,36,MEDICINA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,25,25,15,25,0,,10.0,N,458,,80,10.0,,,,N,,,N,21,21,2.0,N,,0,S,3,8,,,
36021,36,ENFERMERÍA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,,10.0,N,458,,85,28.0,,,,N,,,N,21,21,2.0,N,,0,S,6,8,,,
36029,36,INGENIERÍA CIVIL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,90,25.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,15.0,,
36030,36,INGENIERÍA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,120,30.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,20.0,,
36031,36,INGENIERÍA CIVIL INFORMÁTICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,80,35.0,,,,N,,,S,21,21,2.0,N,,0,S,28,8,15.0,,
36050,36,TRABAJO SOCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,75,35.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,,,
36051,36,NUTRICIÓN Y DIETÉTICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,35,15,25,0,,10.0,N,458,,75,30.0,,,,N,,,N,21,21,2.0,N,,0,S,6,8,,,
36052,36,PEDAGOGÍA EN EDUCACIÓN MEDIA EN INGLÉS,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,S,,1,S,15,8,,S,S
36053,36,PEDAGOGÍA EN EDUCACIÓN MEDIA  EN LENGUAJE Y COMUNICACIÓN,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,65,25.0,,,,N,,,S,21,21,2.0,S,,1,S,15,8,,S,S
36054,36,LICENCIATURA EN CIENCIAS RELIGIOSAS Y ESTUDIOS TEOLÓGICOS,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,5,,,,,N,,,S,21,21,2.0,N,,0,S,25,8,,,
36055,36,LICENCIATURA EN FILOSOFÍA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,,
36056,36,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,S,,1,S,6,8,,S,S
36057,36,PEDAGOGIA EN EDUCACIÓN MEDIA EN BIOLOGÍA Y CIENCIAS NATURALES,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,30,10.0,,,,N,,,S,21,21,2.0,S,,1,S,6,8,,S,S
36058,36,QUÍMICA AMBIENTAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,0,15.0,15.0,N,458,,25,5.0,,,,N,,,S,21,21,2.0,N,,0,S,10,8,5.0,,
36061,36,LICENCIATURA EN HISTORIA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,10,0,15.0,15.0,N,458,,40,5.0,,,,N,,,S,21,21,2.0,N,,0,S,12,8,,,
36063,36,INGENIERÍA CIVIL GEOLÓGICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,30,5.0,,,,N,,,S,21,21,2.0,N,,0,S,5,8,4.0,,
36064,36,KINESIOLOGÍA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,25,25,15,25,0,,10.0,N,458,,75,40.0,,,,N,,,N,21,21,2.0,N,,0,S,6,8,,,
36065,36,PEDAGOGÍA EN EDUCACIÓN MEDIA EN MATEMÁTICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,15,5,10.0,10.0,S,458,,45,10.0,,,,N,,,S,21,21,2.0,S,,1,S,6,8,,S,S
36066,36,PEDAGOGÍA EN EDUCACIÓN FÍSICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,2.0,S,,1,S,6,8,,S,S
36067,36,INGENIERÍA CIVIL ELÉCTRICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,60,20.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,10.0,,
36077,36,DIRECCIÓN AUDIOVISUAL Y MULTIMEDIA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,45,20.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,,
36078,36,TECNOLOGÍA MÉDICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,,10.0,N,458,,100,30.0,,,,N,,,N,21,21,2.0,N,,0,S,6,8,,,
36079,36,INGENIERÍA EN INFORMACIÓN Y CONTROL DE GESTIÓN,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,40,20.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,,
36080,36,PSICOLOGÍA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,35,25,10,0,10.0,10.0,N,458,,100,10.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,,
37001,37,ANTROPOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,20.0,20.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,N,,0,S,14,9,,,
